site S R_500 R_1000 R_1500 R_2000 R_2500 R_3000 R_3500 R_4000 R_4500 R_5000
1 1 14 0.825812147931085 0.49895058405049 0.156347257584025 0.263603736433016 0.372106207641258 0.496623577140402 0.432337322608938 0.0633857091280706 0.0277659558011517 0.545443084675045
2 1 20 0.825812147931085 0.49895058405049 0.156347257584025 0.263603736433016 0.372106207641258 0.496623577140402 0.432337322608938 0.0633857091280706 0.0277659558011517 0.545443084675045
3 1 21 0.825812147931085 0.49895058405049 0.156347257584025 0.263603736433016 0.372106207641258 0.496623577140402 0.432337322608938 0.0633857091280706 0.0277659558011517 0.545443084675045
4 1 28 0.825812147931085 0.49895058405049 0.156347257584025 0.263603736433016 0.372106207641258 0.496623577140402 0.432337322608938 0.0633857091280706 0.0277659558011517 0.545443084675045
5 1 20 0.825812147931085 0.49895058405049 0.156347257584025 0.263603736433016 0.372106207641258 0.496623577140402 0.432337322608938 0.0633857091280706 0.0277659558011517 0.545443084675045
6 1 27 0.825812147931085 0.49895058405049 0.156347257584025 0.263603736433016 0.372106207641258 0.496623577140402 0.432337322608938 0.0633857091280706 0.0277659558011517 0.545443084675045
7 1 19 0.825812147931085 0.49895058405049 0.156347257584025 0.263603736433016 0.372106207641258 0.496623577140402 0.432337322608938 0.0633857091280706 0.0277659558011517 0.545443084675045
8 1 28 0.825812147931085 0.49895058405049 0.156347257584025 0.263603736433016 0.372106207641258 0.496623577140402 0.432337322608938 0.0633857091280706 0.0277659558011517 0.545443084675045
9 1 22 0.825812147931085 0.49895058405049 0.156347257584025 0.263603736433016 0.372106207641258 0.496623577140402 0.432337322608938 0.0633857091280706 0.0277659558011517 0.545443084675045
10 1 15 0.825812147931085 0.49895058405049 0.156347257584025 0.263603736433016 0.372106207641258 0.496623577140402 0.432337322608938 0.0633857091280706 0.0277659558011517 0.545443084675045
11 2 3 0.827907682376597 0.571439159439568 0.376333975565277 0.503313978542591 0.610996165129539 0.761215510591498 0.649315519962013 0.231008833597929 0.237387709616698 0.739457639276691
12 2 6 0.827907682376597 0.571439159439568 0.376333975565277 0.503313978542591 0.610996165129539 0.761215510591498 0.649315519962013 0.231008833597929 0.237387709616698 0.739457639276691
13 2 7 0.827907682376597 0.571439159439568 0.376333975565277 0.503313978542591 0.610996165129539 0.761215510591498 0.649315519962013 0.231008833597929 0.237387709616698 0.739457639276691
14 2 5 0.827907682376597 0.571439159439568 0.376333975565277 0.503313978542591 0.610996165129539 0.761215510591498 0.649315519962013 0.231008833597929 0.237387709616698 0.739457639276691
15 2 6 0.827907682376597 0.571439159439568 0.376333975565277 0.503313978542591 0.610996165129539 0.761215510591498 0.649315519962013 0.231008833597929 0.237387709616698 0.739457639276691
16 2 3 0.827907682376597 0.571439159439568 0.376333975565277 0.503313978542591 0.610996165129539 0.761215510591498 0.649315519962013 0.231008833597929 0.237387709616698 0.739457639276691
17 2 5 0.827907682376597 0.571439159439568 0.376333975565277 0.503313978542591 0.610996165129539 0.761215510591498 0.649315519962013 0.231008833597929 0.237387709616698 0.739457639276691
